challenge_id,user_id,specifier,is_complete,current_step_count,completed_blocknumber,amount,created_at,completed_at
e,686869198,28f0cace_20250305,f,1,,7,2025-03-05 21:57:03+00,
e,359865889,15731e21_20250305,f,1,,7,2025-03-05 21:56:03+00,
e,527746527,1f74c5df_20250305,f,1,,7,2025-03-05 21:54:08+00,
e,462252580,1b8d6a24_20250305,f,1,,7,2025-03-05 21:50:31+00,
e,383719,5dae7_20250305,f,1,,7,2025-03-05 21:49:12+00,
e,574197767,22399007_20250305,f,1,,7,2025-03-05 21:43:38+00,
e,598481036,23ac188c_20250305,f,1,,7,2025-03-05 21:40:46+00,
e,407715841,184d4001_20250305,f,1,,7,2025-03-05 21:39:54+00,
e,597740940,23a0cd8c_20250305,f,1,,7,2025-03-05 21:39:47+00,
e,352810793,15077729_20250305,f,1,,7,2025-03-05 21:37:28+00,
e,56547217,35ed791_20250305,f,1,,7,2025-03-05 21:37:25+00,
e,409900722,186e96b2_20250305,f,1,,7,2025-03-05 21:36:41+00,
e,395169098,178dcd4a_20250305,f,1,,7,2025-03-05 21:36:24+00,
e,776006803,2e40ec93_20250305,f,1,,7,2025-03-05 21:35:12+00,
e,768515415,2dce9d57_20250305,f,1,,7,2025-03-05 21:29:25+00,
e,326299,4fa9b_20250305,f,2,,7,2025-03-05 21:29:09+00,
e,471236115,1c167e13_20250305,f,1,,7,2025-03-05 21:27:36+00,
e,11458667,aed86b_20250305,f,1,,7,2025-03-05 21:26:50+00,
e,909102016,362fcbc0_20250305,f,1,,7,2025-03-05 21:24:40+00,
e,173433337,a5661f9_20250305,t,1,317155054,1,2025-03-05 21:24:00+00,2025-03-05 21:24:00
e,217074,34ff2_20250305,f,1,,7,2025-03-05 21:14:48+00,
e,206059411,c483793_20250305,f,1,,7,2025-03-05 21:12:07+00,
e,353827942,1516fc66_20250305,f,1,,7,2025-03-05 21:10:02+00,
e,62604421,3bb4485_20250305,f,1,,7,2025-03-05 21:08:14+00,
e,81380,13de4_20250305,f,1,,7,2025-03-05 21:06:19+00,
e,2025679,1ee8cf_20250305,f,1,,7,2025-03-05 21:05:56+00,
e,291248,471b0_20250305,f,1,,7,2025-03-05 21:05:30+00,
e,233791596,def606c_20250305,f,1,,7,2025-03-05 21:05:08+00,
e,9984512,985a00_20250305,f,1,,7,2025-03-05 21:02:59+00,
e,18638872,11c6818_20250305,f,1,,7,2025-03-05 20:59:44+00,
e,277021666,108303e2_20250305,f,1,,7,2025-03-05 20:58:08+00,
e,614515091,24a0c193_20250305,f,1,,7,2025-03-05 20:57:23+00,
e,287452731,11222e3b_20250305,f,1,,7,2025-03-05 20:57:15+00,
e,2029574,1ef806_20250305,t,1,317154480,1,2025-03-05 20:56:15+00,2025-03-05 20:56:15
e,938294482,37ed3cd2_20250305,f,1,,7,2025-03-05 20:54:24+00,
e,981970740,3a87af34_20250305,f,1,,7,2025-03-05 20:54:21+00,
e,312354884,129e2844_20250305,f,1,,7,2025-03-05 20:53:56+00,
e,38463372,24ae78c_20250305,f,1,,7,2025-03-05 20:52:53+00,
e,128210145,7a454e1_20250305,f,1,,7,2025-03-05 20:50:03+00,
e,116423548,6f07b7c_20250305,f,1,,7,2025-03-05 20:49:17+00,
e,758092777,2d2f93e9_20250305,f,1,,7,2025-03-05 20:47:13+00,
e,624907473,253f54d1_20250305,f,1,,7,2025-03-05 20:46:07+00,
e,348186473,14c0e769_20250305,f,1,,7,2025-03-05 20:43:45+00,
e,561203314,21734872_20250305,f,1,,7,2025-03-05 20:42:57+00,
e,867049526,33ae2036_20250305,f,2,,7,2025-03-05 20:42:41+00,
e,499499349,1dc5c155_20250305,f,1,,7,2025-03-05 20:39:22+00,
e,682997510,28b5b706_20250305,f,1,,7,2025-03-05 20:39:06+00,
e,289088880,113b2570_20250305,f,2,,7,2025-03-05 20:34:37+00,
e,322145,4ea61_20250305,f,1,,7,2025-03-05 20:32:37+00,
e,156130782,94e5dde_20250305,f,1,,7,2025-03-05 20:30:38+00,
e,21485,53ed_20250305,f,1,,7,2025-03-05 20:29:55+00,
e,364610401,15bb8361_20250305,f,1,,7,2025-03-05 20:27:50+00,
e,14294,37d6_20250305,f,1,,7,2025-03-05 20:27:11+00,
e,11500901,af7d65_20250305,f,1,,7,2025-03-05 20:26:05+00,
e,880385454,34799dae_20250305,f,1,,7,2025-03-05 20:24:40+00,
e,102006,18e76_20250305,t,7,317389264,7,2025-03-05 20:23:05+00,2025-03-14 01:10:31
e,304360829,12242d7d_20250305,f,1,,7,2025-03-05 20:21:43+00,
e,166705116,9efb7dc_20250305,f,1,,7,2025-03-05 20:18:07+00,
e,896461887,356eec3f_20250305,f,1,,7,2025-03-05 20:17:09+00,
e,110831046,69b25c6_20250305,f,1,,7,2025-03-05 20:13:40+00,
e,299329461,11d767b5_20250305,t,1,317153597,1,2025-03-05 20:11:55+00,2025-03-05 20:11:55
e,634505100,25d1c78c_20250305,f,1,,7,2025-03-05 20:11:20+00,
e,458472844,1b53bd8c_20250305,f,1,,7,2025-03-05 20:10:23+00,
e,788893594,2f058f9a_20250305,f,1,,7,2025-03-05 20:09:31+00,
e,694,2b6_20250305,f,1,,7,2025-03-05 20:06:42+00,
e,35925,8c55_20250305,f,2,,7,2025-03-05 20:05:16+00,
e,1800620,1b79ac_20250305,f,1,,7,2025-03-05 20:05:01+00,
e,741955911,2c395947_20250305,f,1,,7,2025-03-05 20:02:35+00,
e,300211916,11e4decc_20250305,f,1,,7,2025-03-05 19:54:36+00,
e,66373,10345_20250305,f,1,,7,2025-03-05 19:54:16+00,
e,314544065,12bf8fc1_20250305,f,1,,7,2025-03-05 19:53:47+00,
e,333701125,13e3e005_20250305,f,1,,7,2025-03-05 19:53:43+00,
e,463073534,1b99f0fe_20250305,f,2,,7,2025-03-05 19:53:14+00,
e,165277,2859d_20250305,f,1,,7,2025-03-05 19:51:51+00,
e,928313191,3754ef67_20250305,f,1,,7,2025-03-05 19:48:44+00,
e,78470226,4ad5c52_20250305,f,1,,7,2025-03-05 19:47:57+00,
e,22323426,154a0e2_20250305,f,1,,7,2025-03-05 19:45:19+00,
e,729146036,2b75e2b4_20250305,f,1,,7,2025-03-05 19:45:12+00,
e,35679,8b5f_20250305,f,1,,7,2025-03-05 19:44:58+00,
e,50643522,304c242_20250305,f,1,,7,2025-03-05 19:44:07+00,
e,413331060,18a2ee74_20250305,f,1,,7,2025-03-05 19:44:06+00,
e,533527685,1fccfc85_20250305,f,1,,7,2025-03-05 19:39:09+00,
e,210204320,c8776a0_20250305,f,1,,7,2025-03-05 19:38:58+00,
e,382114756,16c69bc4_20250305,f,3,,7,2025-03-05 19:36:50+00,
e,97882366,5d590fe_20250305,f,1,,7,2025-03-05 19:36:31+00,
e,288981950,113983be_20250305,f,1,,7,2025-03-05 19:35:55+00,
e,426401345,196a5e41_20250305,f,1,,7,2025-03-05 19:34:26+00,
e,3252228,31a004_20250305,f,1,,7,2025-03-05 19:33:01+00,
e,735660498,2bd949d2_20250305,f,1,,7,2025-03-05 19:32:28+00,
e,240902307,e5be0a3_20250305,f,1,,7,2025-03-05 19:32:26+00,
e,464692899,1bb2a6a3_20250305,f,1,,7,2025-03-05 19:32:12+00,
e,256497,3e9f1_20250305,f,1,,7,2025-03-05 19:30:55+00,
e,133105679,7ef080f_20250305,f,2,,7,2025-03-05 19:30:47+00,
e,396133,60b65_20250305,f,1,,7,2025-03-05 19:28:12+00,
e,253460692,f1b80d4_20250305,f,1,,7,2025-03-05 19:25:00+00,
e,528372079,1f7e516f_20250305,t,1,317152559,1,2025-03-05 19:23:55+00,2025-03-05 19:23:55
e,481305567,1cb023df_20250305,f,1,,7,2025-03-05 19:23:41+00,
e,34115162,2088e5a_20250305,f,2,,7,2025-03-05 19:23:21+00,
e,292542513,116fd831_20250305,f,1,,7,2025-03-05 19:22:11+00,
e,288856639,11379a3f_20250305,f,1,,7,2025-03-05 19:22:08+00,
e,396268,60bec_20250305,f,1,,7,2025-03-05 19:21:54+00,
e,355424512,152f5900_20250305,f,1,,7,2025-03-05 19:21:08+00,
e,199378141,be244dd_20250305,f,1,,7,2025-03-05 19:21:02+00,
e,30260665,1cdbdb9_20250305,f,1,,7,2025-03-05 19:19:17+00,
e,367681982,15ea61be_20250305,f,1,,7,2025-03-05 19:18:46+00,
e,123283988,7592a14_20250305,f,1,,7,2025-03-05 19:18:18+00,
e,765671927,2da339f7_20250305,f,2,,7,2025-03-05 19:16:58+00,
e,821998591,30feb3ff_20250305,f,1,,7,2025-03-05 19:16:05+00,
e,769662074,2de01c7a_20250305,f,1,,7,2025-03-05 19:15:17+00,
e,456277242,1b323cfa_20250305,f,1,,7,2025-03-05 19:07:53+00,
e,230207788,db8b12c_20250305,f,1,,7,2025-03-05 19:06:59+00,
e,565033427,21adb9d3_20250305,f,1,,7,2025-03-05 19:06:58+00,
e,180188,2bfdc_20250305,t,1,317152185,1,2025-03-05 19:05:19+00,2025-03-05 19:05:19
e,608936116,244ba0b4_20250305,f,1,,7,2025-03-05 19:04:58+00,
e,706108462,2a165c2e_20250305,f,1,,7,2025-03-05 19:00:43+00,
e,828616004,3163ad44_20250305,f,1,,7,2025-03-05 18:58:38+00,
e,361580650,158d486a_20250305,f,1,,7,2025-03-05 18:55:45+00,
e,78023,130c7_20250305,f,1,,7,2025-03-05 18:54:49+00,
e,7000279,6ad0d7_20250305,f,1,,7,2025-03-05 18:52:38+00,
e,308502,4b516_20250305,f,1,,7,2025-03-05 18:52:10+00,
e,164533209,9ce93d9_20250305,f,1,,7,2025-03-05 18:52:05+00,
e,812861086,3073469e_20250305,f,1,,7,2025-03-05 18:50:34+00,
e,809637605,304216e5_20250305,f,2,,7,2025-03-05 18:48:59+00,
e,958884,ea1a4_20250305,t,1,317151844,1,2025-03-05 18:48:58+00,2025-03-05 18:48:58
e,835859772,31d2353c_20250305,f,1,,7,2025-03-05 18:47:53+00,
e,404814,62d4e_20250305,f,1,,7,2025-03-05 18:45:55+00,
e,115779,1c443_20250305,t,1,317151773,1,2025-03-05 18:45:46+00,2025-03-05 18:45:46
e,6840,1ab8_20250305,t,1,317151758,1,2025-03-05 18:44:48+00,2025-03-05 18:44:48
e,702435004,29de4ebc_20250305,f,1,,7,2025-03-05 18:41:45+00,
e,606713796,2429b7c4_20250305,f,3,,7,2025-03-05 18:40:47+00,
e,270758129,102370f1_20250305,f,1,,7,2025-03-05 18:40:28+00,
e,1840434,1c1532_20250305,f,1,,7,2025-03-05 18:38:21+00,
e,780744681,2e8937e9_20250305,f,2,,7,2025-03-05 18:36:34+00,
e,588688380,2316abfc_20250305,f,1,,7,2025-03-05 18:35:56+00,
e,329524,50734_20250305,f,2,,7,2025-03-05 18:35:36+00,
e,435720227,19f89023_20250305,f,1,,7,2025-03-05 18:35:26+00,
e,989687373,3afd6e4d_20250305,f,1,,7,2025-03-05 18:33:15+00,
e,260032418,f7fc7a2_20250305,f,2,,7,2025-03-05 18:32:55+00,
e,598653471,23aeba1f_20250305,f,1,,7,2025-03-05 18:32:00+00,
e,136074281,81c5429_20250305,f,1,,7,2025-03-05 18:31:42+00,
e,630273225,259134c9_20250305,f,1,,7,2025-03-05 18:30:34+00,
e,122843943,7527327_20250305,f,1,,7,2025-03-05 18:28:49+00,
e,2033190,1f0626_20250305,f,1,,7,2025-03-05 18:26:07+00,
e,880015216,3473f770_20250305,f,1,,7,2025-03-05 18:22:13+00,
e,27762,6c72_20250305,f,1,,7,2025-03-05 18:18:39+00,
e,492370352,1d58f9b0_20250305,f,1,,7,2025-03-05 18:12:33+00,
e,43659,aa8b_20250305,f,1,,7,2025-03-05 18:09:17+00,
e,392684616,1767e448_20250305,f,1,,7,2025-03-05 18:08:47+00,
e,919947268,36d54804_20250305,f,1,,7,2025-03-05 18:08:27+00,
e,227423894,d8e3696_20250305,f,1,,7,2025-03-05 18:08:01+00,
e,286323097,1110f199_20250305,f,1,,7,2025-03-05 18:07:58+00,
e,112916063,6baf65f_20250305,f,1,,7,2025-03-05 18:06:38+00,
e,131914932,7dcdcb4_20250305,f,1,,7,2025-03-05 18:01:25+00,
e,584686831,22d99cef_20250305,f,1,,7,2025-03-05 18:01:05+00,
e,301343339,11f6226b_20250305,f,1,,7,2025-03-05 18:00:59+00,
e,808900318,3036d6de_20250305,f,1,,7,2025-03-05 18:00:53+00,
e,995982196,3b5d7b74_20250305,f,1,,7,2025-03-05 17:57:45+00,
e,103430,19406_20250305,f,1,,7,2025-03-05 17:57:26+00,
e,400135745,17d99641_20250305,f,1,,7,2025-03-05 17:57:23+00,
e,218461127,d0573c7_20250305,f,1,,7,2025-03-05 17:56:58+00,
e,286053351,110cd3e7_20250305,f,1,,7,2025-03-05 17:56:42+00,
e,614613404,24a2419c_20250305,f,1,,7,2025-03-05 17:56:08+00,
e,118876356,715e8c4_20250305,f,1,,7,2025-03-05 17:55:55+00,
e,442276406,1a5c9a36_20250305,f,1,,7,2025-03-05 17:51:09+00,
e,303806,4a2be_20250305,f,1,,7,2025-03-05 17:50:43+00,
e,709027287,2a42e5d7_20250305,f,1,,7,2025-03-05 17:48:05+00,
e,194043,2f5fb_20250305,f,1,,7,2025-03-05 17:45:43+00,
e,354420621,1520078d_20250305,f,1,,7,2025-03-05 17:44:31+00,
e,512214950,1e87c7a6_20250305,t,1,317150487,1,2025-03-05 17:44:08+00,2025-03-05 17:44:08
e,263177662,fafc5be_20250305,f,1,,7,2025-03-05 17:43:32+00,
e,218904,35718_20250305,t,1,317150473,1,2025-03-05 17:43:26+00,2025-03-05 17:43:26
e,119546,1d2fa_20250305,f,1,,7,2025-03-05 17:42:57+00,
e,327531057,1385ba31_20250305,f,2,,7,2025-03-05 17:42:50+00,
e,17689,4519_20250305,t,1,317150434,1,2025-03-05 17:41:22+00,2025-03-05 17:41:22
e,861468860,3358f8bc_20250305,f,1,,7,2025-03-05 17:36:44+00,
e,490605771,1d3e0ccb_20250305,f,1,,7,2025-03-05 17:30:53+00,
e,680591255,2890ff97_20250305,f,1,,7,2025-03-05 17:30:43+00,
e,161764,277e4_20250305,f,1,,7,2025-03-05 17:30:21+00,
e,706151765,2a170555_20250305,f,1,,7,2025-03-05 17:28:15+00,
e,262180662,fa08f36_20250305,f,1,,7,2025-03-05 17:28:01+00,
e,617989799,24d5c6a7_20250305,f,1,,7,2025-03-05 17:27:38+00,
e,33172684,1fa2ccc_20250305,f,1,,7,2025-03-05 17:21:17+00,
e,736510904,2be643b8_20250305,f,1,,7,2025-03-05 17:20:58+00,
e,10001557,989c95_20250305,f,1,,7,2025-03-05 17:20:37+00,
e,850310419,32aeb513_20250305,f,1,,7,2025-03-05 17:12:18+00,
e,769020805,2dd65385_20250305,f,1,,7,2025-03-05 17:11:26+00,
e,991614841,3b1ad779_20250305,f,1,,7,2025-03-05 17:09:21+00,
e,706603741,2a1deadd_20250305,f,1,,7,2025-03-05 17:07:57+00,
e,503541680,1e036fb0_20250305,f,2,,7,2025-03-05 17:06:41+00,
e,220166689,d1f7a21_20250305,f,1,,7,2025-03-05 17:06:07+00,
e,994629787,3b48d89b_20250305,f,1,,7,2025-03-05 17:05:15+00,
e,322371099,1336fe1b_20250305,f,1,,7,2025-03-05 17:05:09+00,
e,524543507,1f43e613_20250305,f,1,,7,2025-03-05 17:03:45+00,
e,921769518,36f1162e_20250305,f,1,,7,2025-03-05 17:01:51+00,
e,91619,165e3_20250305,f,1,,7,2025-03-05 16:59:44+00,
e,117861,1cc65_20250305,f,1,,7,2025-03-05 16:58:43+00,
e,187898,2ddfa_20250305,f,3,,7,2025-03-05 16:57:57+00,
e,922473745,36fbd511_20250305,f,1,,7,2025-03-05 16:57:26+00,
e,70475315,4335e33_20250305,f,1,,7,2025-03-05 16:56:43+00,
e,221333146,d31469a_20250305,f,1,,7,2025-03-05 16:54:57+00,
e,174533352,a672ae8_20250305,f,1,,7,2025-03-05 16:54:13+00,
e,417618,65f52_20250305,f,1,,7,2025-03-05 16:53:55+00,
e,909603442,36377272_20250305,f,2,,7,2025-03-05 16:52:47+00,
e,158923023,978f90f_20250305,f,1,,7,2025-03-05 16:51:53+00,
e,181506372,ad19144_20250305,t,1,317149326,1,2025-03-05 16:50:48+00,2025-03-05 16:50:48
e,730546232,2b8b4038_20250305,f,1,,7,2025-03-05 16:48:13+00,
e,29350,72a6_20250305,f,1,,7,2025-03-05 16:47:19+00,
e,688496627,29099ff3_20250305,f,1,,7,2025-03-05 16:44:05+00,
e,770994655,2df471df_20250305,f,1,,7,2025-03-05 16:42:49+00,
e,185448116,b0db6b4_20250305,f,1,,7,2025-03-05 16:37:47+00,
e,432691591,19ca5987_20250305,f,1,,7,2025-03-05 16:36:59+00,
e,289148635,113c0edb_20250305,f,1,,7,2025-03-05 16:36:48+00,
e,454226720,1b12f320_20250305,t,1,317149010,1,2025-03-05 16:35:59+00,2025-03-05 16:35:59
e,1715141,1a2bc5_20250305,f,1,,7,2025-03-05 16:34:20+00,
e,851436,cfdec_20250305,f,3,,7,2025-03-05 16:32:23+00,
e,786155323,2edbc73b_20250305,f,1,,7,2025-03-05 16:29:49+00,
e,105968,19df0_20250305,f,1,,7,2025-03-05 16:27:31+00,
e,936907445,37d812b5_20250305,f,2,,7,2025-03-05 16:27:18+00,
e,755143335,2d0292a7_20250305,f,1,,7,2025-03-05 16:23:34+00,
e,133903738,7fb357a_20250305,f,1,,7,2025-03-05 16:22:31+00,
e,316011313,12d5f331_20250305,f,1,,7,2025-03-05 16:20:47+00,
e,634302155,25ceaecb_20250305,f,1,,7,2025-03-05 16:19:11+00,
e,774497706,2e29e5aa_20250305,f,1,,7,2025-03-05 16:18:40+00,
e,1937100,1d8ecc_20250305,f,1,,7,2025-03-05 16:16:53+00,
e,12778,31ea_20250305,f,1,,7,2025-03-05 16:13:39+00,
e,23155933,16154dd_20250305,f,1,,7,2025-03-05 16:13:34+00,
e,633062430,25bbc41e_20250305,f,2,,7,2025-03-05 16:12:57+00,
e,309154583,126d5317_20250305,f,1,,7,2025-03-05 16:12:10+00,
e,728135862,2b6678b6_20250305,f,1,,7,2025-03-05 16:11:41+00,
e,545513828,2083e164_20250305,f,1,,7,2025-03-05 16:09:46+00,
e,249989039,ee687af_20250305,f,1,,7,2025-03-05 16:09:45+00,
e,906913476,360e66c4_20250305,f,1,,7,2025-03-05 16:09:03+00,
e,333036709,13d9bca5_20250305,f,1,,7,2025-03-05 16:03:08+00,
e,457945261,1b4bb0ad_20250305,f,1,,7,2025-03-05 15:58:10+00,
e,400612864,17e0de00_20250305,f,2,,7,2025-03-05 15:51:23+00,
e,935376829,37c0b7bd_20250305,f,1,,7,2025-03-05 15:51:03+00,
e,554187085,2108394d_20250305,t,1,317148068,1,2025-03-05 15:50:06+00,2025-03-05 15:50:06
e,959674876,393379fc_20250305,f,1,,7,2025-03-05 15:48:22+00,
e,3593544,36d548_20250305,f,1,,7,2025-03-05 15:42:53+00,
e,625132484,2542c3c4_20250305,f,1,,7,2025-03-05 15:39:54+00,
e,872736324,3404e644_20250305,f,1,,7,2025-03-05 15:38:51+00,
e,654403486,2701679e_20250305,f,1,,7,2025-03-05 15:31:40+00,
e,28874,70ca_20250305,f,1,,7,2025-03-05 15:26:56+00,
e,967323686,39a83026_20250305,t,1,317147503,1,2025-03-05 15:23:35+00,2025-03-05 15:23:35
e,253405242,f1aa83a_20250305,f,1,,7,2025-03-05 15:19:02+00,
e,318184,4dae8_20250305,f,2,,7,2025-03-05 15:18:21+00,
e,328108,501ac_20250305,f,1,,7,2025-03-05 15:15:36+00,
e,170512,29a10_20250305,f,1,,7,2025-03-05 15:14:52+00,
e,581585256,22aa4968_20250305,f,1,,7,2025-03-05 15:14:39+00,
e,83331354,4f7891a_20250305,t,1,317147214,1,2025-03-05 15:10:11+00,2025-03-05 15:10:11
e,257541,3ee05_20250305,f,3,,7,2025-03-05 15:09:51+00,
e,289480046,11411d6e_20250305,f,1,,7,2025-03-05 15:09:09+00,
e,244796333,e974bad_20250305,f,1,,7,2025-03-05 15:05:58+00,
e,163762,27fb2_20250305,f,1,,7,2025-03-05 15:03:54+00,
e,277046119,10836367_20250305,f,1,,7,2025-03-05 15:03:48+00,
e,468124073,1be701a9_20250305,f,1,,7,2025-03-05 15:03:23+00,
e,471045089,1c1393e1_20250305,f,1,,7,2025-03-05 14:59:03+00,
e,326940955,137cb91b_20250305,f,1,,7,2025-03-05 14:58:00+00,
e,195392628,ba57474_20250305,f,1,,7,2025-03-05 14:57:29+00,
e,86039709,520dc9d_20250305,f,1,,7,2025-03-05 14:57:22+00,
e,400561750,17e01656_20250305,f,1,,7,2025-03-05 14:56:53+00,
e,571512202,2210958a_20250305,f,1,,7,2025-03-05 14:53:58+00,
e,151107376,901b730_20250305,f,1,,7,2025-03-05 14:50:57+00,
e,466838486,1bd363d6_20250305,f,1,,7,2025-03-05 14:47:50+00,
e,600211439,23c67fef_20250305,f,1,,7,2025-03-05 14:47:38+00,
e,84386,149a2_20250305,f,1,,7,2025-03-05 14:46:39+00,
e,664843067,27a0b33b_20250305,f,1,,7,2025-03-05 14:45:36+00,
e,285297,45a71_20250305,f,1,,7,2025-03-05 14:41:17+00,
e,998294635,3b80c46b_20250305,f,1,,7,2025-03-05 14:39:39+00,
e,557798331,213f53bb_20250305,f,1,,7,2025-03-05 14:38:32+00,
e,999360645,3b910885_20250305,f,1,,7,2025-03-05 14:37:20+00,
e,482270109,1cbedb9d_20250305,f,2,,7,2025-03-05 14:36:04+00,
e,793182245,2f470025_20250305,f,1,,7,2025-03-05 14:34:20+00,
e,820505695,30e7ec5f_20250305,f,2,,7,2025-03-05 14:34:11+00,
e,379544,5ca98_20250305,f,2,,7,2025-03-05 14:33:33+00,
e,920676560,36e068d0_20250305,f,1,,7,2025-03-05 14:32:29+00,
e,289820666,11464ffa_20250305,f,1,,7,2025-03-05 14:30:48+00,
e,661485464,276d7798_20250305,f,1,,7,2025-03-05 14:29:11+00,
e,298035589,11c3a985_20250305,f,1,,7,2025-03-05 14:28:32+00,
e,239227398,e425206_20250305,f,1,,7,2025-03-05 14:25:34+00,
e,174588428,a68020c_20250305,f,1,,7,2025-03-05 14:25:24+00,
e,158528885,972f575_20250305,f,1,,7,2025-03-05 14:24:20+00,
e,185270484,b0b00d4_20250305,f,1,,7,2025-03-05 14:21:58+00,
e,549103896,20baa918_20250305,f,1,,7,2025-03-05 14:15:33+00,
e,976396327,3a32a027_20250305,f,1,,7,2025-03-05 14:14:23+00,
e,119981098,726c42a_20250305,f,4,,7,2025-03-05 14:12:53+00,
e,747881331,2c93c373_20250305,f,1,,7,2025-03-05 14:11:19+00,
e,831752741,31938a25_20250305,f,1,,7,2025-03-05 14:10:33+00,
e,988573327,3aec6e8f_20250305,f,1,,7,2025-03-05 14:10:10+00,
e,683217205,28b91135_20250305,f,1,,7,2025-03-05 14:05:39+00,
e,218918467,d0c6e43_20250305,f,1,,7,2025-03-05 14:04:08+00,
e,857965768,332384c8_20250305,f,1,,7,2025-03-05 14:02:40+00,
e,643407799,26599fb7_20250305,f,1,,7,2025-03-05 13:59:19+00,
e,779880917,2e7c09d5_20250305,f,1,,7,2025-03-05 13:57:17+00,
e,642654977,264e2301_20250305,f,1,,7,2025-03-05 13:55:32+00,
e,508417521,1e4dd5f1_20250305,f,5,,7,2025-03-05 13:52:36+00,
e,646448443,2688053b_20250305,f,1,,7,2025-03-05 13:50:17+00,
e,11242,2bea_20250305,f,1,,7,2025-03-05 13:46:58+00,
e,622735759,251e318f_20250305,f,1,,7,2025-03-05 13:43:36+00,
e,236032,39a00_20250305,f,1,,7,2025-03-05 13:42:45+00,
e,394480,604f0_20250305,f,1,,7,2025-03-05 13:42:43+00,
e,658401192,273e67a8_20250305,f,4,,7,2025-03-05 13:42:22+00,
e,94129269,59c4c75_20250305,f,1,,7,2025-03-05 13:41:05+00,
e,5479,1567_20250305,f,1,,7,2025-03-05 13:41:05+00,
e,54860,d64c_20250305,f,1,,7,2025-03-05 13:40:54+00,
e,103758989,62f3c8d_20250305,f,1,,7,2025-03-05 13:35:11+00,
e,383160918,16d69256_20250305,f,1,,7,2025-03-05 13:30:59+00,
e,176974,2b34e_20250305,f,1,,7,2025-03-05 13:29:54+00,
e,148411957,8d89635_20250305,f,1,,7,2025-03-05 13:28:21+00,
e,395538104,17936eb8_20250305,f,1,,7,2025-03-05 13:27:48+00,
e,598021234,23a51472_20250305,f,1,,7,2025-03-05 13:27:02+00,
e,495801589,1d8d54f5_20250305,t,1,317145022,1,2025-03-05 13:24:25+00,2025-03-05 13:24:25
e,122359878,74b1046_20250305,f,1,,7,2025-03-05 13:24:17+00,
e,187335860,b2a84b4_20250305,f,1,,7,2025-03-05 13:24:02+00,
e,353524398,15125aae_20250305,f,1,,7,2025-03-05 13:23:04+00,
e,2014308,1ebc64_20250305,f,1,,7,2025-03-05 13:22:54+00,
e,339889322,14424caa_20250305,f,1,,7,2025-03-05 13:22:17+00,
e,503412651,1e0177ab_20250305,f,1,,7,2025-03-05 13:21:21+00,
e,18116,46c4_20250305,f,1,,7,2025-03-05 13:17:06+00,
e,58221428,3786374_20250305,f,1,,7,2025-03-05 13:14:59+00,
e,372734,5affe_20250305,f,1,,7,2025-03-05 13:14:02+00,
e,266977270,fe9bff6_20250305,f,1,,7,2025-03-05 13:13:16+00,
e,812345198,306b676e_20250305,f,1,,7,2025-03-05 13:10:21+00,
e,980820168,3a7620c8_20250305,f,1,,7,2025-03-05 13:09:11+00,
e,192952729,b803999_20250305,f,1,,7,2025-03-05 13:08:26+00,
e,241732968,e688d68_20250305,f,1,,7,2025-03-05 13:07:58+00,
e,489436731,1d2c363b_20250305,f,1,,7,2025-03-05 13:02:53+00,
e,416501631,18d34f7f_20250305,f,1,,7,2025-03-05 13:02:38+00,
e,835634600,31cec5a8_20250305,f,1,,7,2025-03-05 13:01:12+00,
e,986656521,3acf2f09_20250305,f,1,,7,2025-03-05 12:55:25+00,
e,293060442,1177bf5a_20250305,f,1,,7,2025-03-05 12:52:37+00,
e,296466728,11abb928_20250305,f,1,,7,2025-03-05 12:49:02+00,
e,609570747,24554fbb_20250305,f,1,,7,2025-03-05 12:35:19+00,
e,57485,e08d_20250305,f,1,,7,2025-03-05 12:26:48+00,
e,126172,1ecdc_20250305,f,1,,7,2025-03-05 12:18:08+00,
e,287791,4642f_20250305,f,2,,7,2025-03-05 12:17:18+00,
e,43192161,2930f61_20250305,f,1,,7,2025-03-05 12:17:03+00,
e,333193156,13dc1fc4_20250305,f,2,,7,2025-03-05 12:15:03+00,
e,165667317,9dfe1f5_20250305,f,1,,7,2025-03-05 12:13:32+00,
e,42493031,2886467_20250305,f,2,,7,2025-03-05 12:12:20+00,
e,148797985,8de7a21_20250305,f,1,,7,2025-03-05 12:09:21+00,
e,2038081,1f1941_20250305,t,1,317143496,1,2025-03-05 12:09:19+00,2025-03-05 12:09:19
e,754495404,2cf8afac_20250305,t,1,317143466,1,2025-03-05 12:08:08+00,2025-03-05 12:08:08
e,864941354,338df52a_20250305,f,1,,7,2025-03-05 12:04:37+00,
e,734947588,2bce6904_20250305,f,1,,7,2025-03-05 12:04:09+00,
e,927026104,37414bb8_20250305,f,1,,7,2025-03-05 12:02:51+00,
e,337468107,141d5acb_20250305,f,1,,7,2025-03-05 11:59:29+00,
e,851908202,32c7166a_20250305,f,1,,7,2025-03-05 11:56:26+00,
e,94066,16f72_20250305,f,1,,7,2025-03-05 11:51:29+00,
e,854666172,32f12bbc_20250305,f,1,,7,2025-03-05 11:49:02+00,
e,30531223,1d1de97_20250305,f,1,,7,2025-03-05 11:47:47+00,
e,567414402,21d20e82_20250305,f,1,,7,2025-03-05 11:47:28+00,
e,31907438,1e6de6e_20250305,f,1,,7,2025-03-05 11:44:31+00,
